scope,source_dataset,target_dataset,category,direction,source_label,target_label,loss_mode,attack_train_fraction,attack_train_image_count,evaluation_attacked_image_count,noise_file,noise_tensor_key,sample_ids_key,alignment_rule,artifact_sha256,protocol_split_sha256,image_size,epsilon,step_size,optimization_steps,effective_batch_size,configured_micro_batch_size,application_order
per_image,visa,visa,pcb3,abnormal_to_normal,1,0,combined,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__combined/pcb3.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,b0f085e7761e5c080ad0d2213d2589de700645143a57ad6ddd8a6870da51b604,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb3,abnormal_to_normal,1,0,global,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__global/pcb3.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,ad510bf3473e5b22e12e4352175a158ce1186f32d0d30ae253516157332e9dea,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb3,abnormal_to_normal,1,0,local,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__local/pcb3.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,6f4b1b544f7993f9eda64f5efdf6c740f72069701abac7bb61e29aeeeb058ad5,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb3,normal_to_abnormal,0,1,combined,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__combined/pcb3.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,6c32b61cc622c9ae4f2925bf3f1eaf67e7e9891e9b246029259259fb04f60f5c,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb3,normal_to_abnormal,0,1,global,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__global/pcb3.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,37416822acef84de3e2e8ac7d29063e14c967abfa79c51eb2530fd45e5a6b6ad,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb3,normal_to_abnormal,0,1,local,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__local/pcb3.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,232515bd1cf092e3a6b3ab79f0f9fab327e5bc8b7b0ffb0b0f342624ea33b0ee,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb4,abnormal_to_normal,1,0,combined,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__combined/pcb4.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,1014f5fa289008e237abc67efb71e06b1274ff15ce0fda4270abf568b358380a,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb4,abnormal_to_normal,1,0,global,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__global/pcb4.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,f65988851a9cd77495b30a5226ed8a795b83799749289f9c33c361a58ccd5003,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb4,abnormal_to_normal,1,0,local,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__local/pcb4.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,057ac52c78e9530b61cf8edfaadfcc47f5628f04dc39bf1c8ff9784ffc66d795,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb4,normal_to_abnormal,0,1,combined,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__combined/pcb4.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,202f9cd7c5c1f9743b11b0588ef11ce6b2799cfe97bd5a5c01cc2918784e3fe7,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb4,normal_to_abnormal,0,1,global,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__global/pcb4.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,eeb9d8eef142b1b8027d435dfb9c3d59a84203065810d31c9fbe307090f68b6c,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pcb4,normal_to_abnormal,0,1,local,0.0,0,50,noises/visa/perturbations/per_image__normal_to_abnormal__local/pcb4.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,29e786076686181817f4a54288613f06136daf0c4d942fc9469074097136321f,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pipe_fryum,abnormal_to_normal,1,0,combined,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__combined/pipe_fryum.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,145ed56f12db8cafbaa85fae5f64ef4bd2f80eb4ad9f1b35ca8123b7cbdcb069,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pipe_fryum,abnormal_to_normal,1,0,global,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__global/pipe_fryum.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,c0af1737bfe268fc99351002a9c9df8414aa8ed68e811eddea42450cbe1f9cde,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pipe_fryum,abnormal_to_normal,1,0,local,0.0,0,50,noises/visa/perturbations/per_image__abnormal_to_normal__local/pipe_fryum.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,8c965ecee6803b7bd962c29278caab1d948c884d17e1f2887b8b2a8860c20975,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pipe_fryum,normal_to_abnormal,0,1,combined,0.0,0,25,noises/visa/perturbations/per_image__normal_to_abnormal__combined/pipe_fryum.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,dfe5bfbf3c8046dd5c486f582d41751399224312ac2c86bc2194e3a84031186a,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pipe_fryum,normal_to_abnormal,0,1,global,0.0,0,25,noises/visa/perturbations/per_image__normal_to_abnormal__global/pipe_fryum.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,c793469593a391fcdb6254c78718313a207f47bd5f4ed743f722e1e3f42bf39d,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
per_image,visa,visa,pipe_fryum,normal_to_abnormal,0,1,local,0.0,0,25,noises/visa/perturbations/per_image__normal_to_abnormal__local/pipe_fryum.pt,deltas,sample_ids,sample_ids[i] maps exactly to deltas[i]; never reuse on another image,e910e1493504b8c11e710fea65af65a23d88d28787510af9c4b2bc789d4e8a80,b65ef698fea54bdf5d64ee8a4329ebcbd44b0e8615bb35d960aa2facca13dad9,518,0.03137254901960784,0.00784313725490196,10,2,2,"load aligned RGB [0,1] -> resize 518x518 -> clamp(clean + deltas[i],0,1) -> target model default preprocessing"
