protocol_id,dataset,category,defect_type,label,partition,image_relative_path,mask_relative_path,attack_train_rank,attack_train_stratum_size,evaluation_rank,evaluation_stratum_size,split_seed,evaluation_fraction
test/visa/macaroni2/anomaly/005,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/005.JPG,macaroni2/Data/Masks/Anomaly/005.png,14,50,0,50,111,0.5
test/visa/macaroni2/anomaly/010,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/010.JPG,macaroni2/Data/Masks/Anomaly/010.png,9,50,0,50,111,0.5
test/visa/macaroni2/anomaly/011,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/011.JPG,macaroni2/Data/Masks/Anomaly/011.png,42,50,0,50,111,0.5
test/visa/macaroni2/anomaly/014,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/014.JPG,macaroni2/Data/Masks/Anomaly/014.png,49,50,0,50,111,0.5
test/visa/macaroni2/anomaly/015,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/015.JPG,macaroni2/Data/Masks/Anomaly/015.png,47,50,0,50,111,0.5
test/visa/macaroni2/anomaly/022,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/022.JPG,macaroni2/Data/Masks/Anomaly/022.png,2,50,0,50,111,0.5
test/visa/macaroni2/anomaly/023,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/023.JPG,macaroni2/Data/Masks/Anomaly/023.png,33,50,0,50,111,0.5
test/visa/macaroni2/anomaly/024,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/024.JPG,macaroni2/Data/Masks/Anomaly/024.png,3,50,0,50,111,0.5
test/visa/macaroni2/anomaly/029,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/029.JPG,macaroni2/Data/Masks/Anomaly/029.png,13,50,0,50,111,0.5
test/visa/macaroni2/anomaly/031,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/031.JPG,macaroni2/Data/Masks/Anomaly/031.png,28,50,0,50,111,0.5
test/visa/macaroni2/anomaly/032,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/032.JPG,macaroni2/Data/Masks/Anomaly/032.png,1,50,0,50,111,0.5
test/visa/macaroni2/anomaly/034,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/034.JPG,macaroni2/Data/Masks/Anomaly/034.png,15,50,0,50,111,0.5
test/visa/macaroni2/anomaly/036,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/036.JPG,macaroni2/Data/Masks/Anomaly/036.png,30,50,0,50,111,0.5
test/visa/macaroni2/anomaly/038,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/038.JPG,macaroni2/Data/Masks/Anomaly/038.png,23,50,0,50,111,0.5
test/visa/macaroni2/anomaly/039,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/039.JPG,macaroni2/Data/Masks/Anomaly/039.png,39,50,0,50,111,0.5
test/visa/macaroni2/anomaly/041,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/041.JPG,macaroni2/Data/Masks/Anomaly/041.png,18,50,0,50,111,0.5
test/visa/macaroni2/anomaly/042,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/042.JPG,macaroni2/Data/Masks/Anomaly/042.png,7,50,0,50,111,0.5
test/visa/macaroni2/anomaly/043,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/043.JPG,macaroni2/Data/Masks/Anomaly/043.png,19,50,0,50,111,0.5
test/visa/macaroni2/anomaly/045,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/045.JPG,macaroni2/Data/Masks/Anomaly/045.png,11,50,0,50,111,0.5
test/visa/macaroni2/anomaly/046,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/046.JPG,macaroni2/Data/Masks/Anomaly/046.png,27,50,0,50,111,0.5
test/visa/macaroni2/anomaly/048,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/048.JPG,macaroni2/Data/Masks/Anomaly/048.png,5,50,0,50,111,0.5
test/visa/macaroni2/anomaly/049,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/049.JPG,macaroni2/Data/Masks/Anomaly/049.png,26,50,0,50,111,0.5
test/visa/macaroni2/anomaly/051,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/051.JPG,macaroni2/Data/Masks/Anomaly/051.png,44,50,0,50,111,0.5
test/visa/macaroni2/anomaly/052,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/052.JPG,macaroni2/Data/Masks/Anomaly/052.png,6,50,0,50,111,0.5
test/visa/macaroni2/anomaly/053,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/053.JPG,macaroni2/Data/Masks/Anomaly/053.png,34,50,0,50,111,0.5
test/visa/macaroni2/anomaly/054,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/054.JPG,macaroni2/Data/Masks/Anomaly/054.png,40,50,0,50,111,0.5
test/visa/macaroni2/anomaly/057,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/057.JPG,macaroni2/Data/Masks/Anomaly/057.png,10,50,0,50,111,0.5
test/visa/macaroni2/anomaly/061,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/061.JPG,macaroni2/Data/Masks/Anomaly/061.png,31,50,0,50,111,0.5
test/visa/macaroni2/anomaly/062,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/062.JPG,macaroni2/Data/Masks/Anomaly/062.png,35,50,0,50,111,0.5
test/visa/macaroni2/anomaly/063,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/063.JPG,macaroni2/Data/Masks/Anomaly/063.png,21,50,0,50,111,0.5
test/visa/macaroni2/anomaly/068,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/068.JPG,macaroni2/Data/Masks/Anomaly/068.png,16,50,0,50,111,0.5
test/visa/macaroni2/anomaly/071,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/071.JPG,macaroni2/Data/Masks/Anomaly/071.png,4,50,0,50,111,0.5
test/visa/macaroni2/anomaly/073,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/073.JPG,macaroni2/Data/Masks/Anomaly/073.png,36,50,0,50,111,0.5
test/visa/macaroni2/anomaly/075,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/075.JPG,macaroni2/Data/Masks/Anomaly/075.png,38,50,0,50,111,0.5
test/visa/macaroni2/anomaly/077,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/077.JPG,macaroni2/Data/Masks/Anomaly/077.png,41,50,0,50,111,0.5
test/visa/macaroni2/anomaly/078,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/078.JPG,macaroni2/Data/Masks/Anomaly/078.png,29,50,0,50,111,0.5
test/visa/macaroni2/anomaly/081,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/081.JPG,macaroni2/Data/Masks/Anomaly/081.png,43,50,0,50,111,0.5
test/visa/macaroni2/anomaly/082,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/082.JPG,macaroni2/Data/Masks/Anomaly/082.png,45,50,0,50,111,0.5
test/visa/macaroni2/anomaly/085,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/085.JPG,macaroni2/Data/Masks/Anomaly/085.png,24,50,0,50,111,0.5
test/visa/macaroni2/anomaly/088,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/088.JPG,macaroni2/Data/Masks/Anomaly/088.png,12,50,0,50,111,0.5
test/visa/macaroni2/anomaly/090,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/090.JPG,macaroni2/Data/Masks/Anomaly/090.png,46,50,0,50,111,0.5
test/visa/macaroni2/anomaly/091,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/091.JPG,macaroni2/Data/Masks/Anomaly/091.png,32,50,0,50,111,0.5
test/visa/macaroni2/anomaly/092,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/092.JPG,macaroni2/Data/Masks/Anomaly/092.png,22,50,0,50,111,0.5
test/visa/macaroni2/anomaly/093,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/093.JPG,macaroni2/Data/Masks/Anomaly/093.png,48,50,0,50,111,0.5
test/visa/macaroni2/anomaly/094,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/094.JPG,macaroni2/Data/Masks/Anomaly/094.png,50,50,0,50,111,0.5
test/visa/macaroni2/anomaly/095,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/095.JPG,macaroni2/Data/Masks/Anomaly/095.png,17,50,0,50,111,0.5
test/visa/macaroni2/anomaly/098,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/098.JPG,macaroni2/Data/Masks/Anomaly/098.png,37,50,0,50,111,0.5
test/visa/macaroni2/anomaly/099,visa,macaroni2,anomaly,1,attack_train,macaroni2/Data/Images/Anomaly/099.JPG,macaroni2/Data/Masks/Anomaly/099.png,25,50,0,50,111,0.5
test/visa/pcb1/normal/0016,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0016.JPG,,49,50,0,50,111,0.5
test/visa/pcb1/normal/0026,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0026.JPG,,12,50,0,50,111,0.5
test/visa/pcb1/normal/0027,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0027.JPG,,16,50,0,50,111,0.5
test/visa/pcb1/normal/0159,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0159.JPG,,6,50,0,50,111,0.5
test/visa/pcb1/normal/0168,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0168.JPG,,19,50,0,50,111,0.5
test/visa/pcb1/normal/0178,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0178.JPG,,27,50,0,50,111,0.5
test/visa/pcb1/normal/0196,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0196.JPG,,23,50,0,50,111,0.5
test/visa/pcb1/normal/0208,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0208.JPG,,7,50,0,50,111,0.5
test/visa/pcb1/normal/0261,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0261.JPG,,20,50,0,50,111,0.5
test/visa/pcb1/normal/0286,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0286.JPG,,14,50,0,50,111,0.5
test/visa/pcb1/normal/0333,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0333.JPG,,48,50,0,50,111,0.5
test/visa/pcb1/normal/0377,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0377.JPG,,46,50,0,50,111,0.5
test/visa/pcb1/normal/0402,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0402.JPG,,31,50,0,50,111,0.5
test/visa/pcb1/normal/0417,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0417.JPG,,5,50,0,50,111,0.5
test/visa/pcb1/normal/0423,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0423.JPG,,28,50,0,50,111,0.5
test/visa/pcb1/normal/0457,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0457.JPG,,41,50,0,50,111,0.5
test/visa/pcb1/normal/0479,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0479.JPG,,44,50,0,50,111,0.5
test/visa/pcb1/normal/0483,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0483.JPG,,10,50,0,50,111,0.5
test/visa/pcb1/normal/0484,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0484.JPG,,34,50,0,50,111,0.5
test/visa/pcb1/normal/0488,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0488.JPG,,36,50,0,50,111,0.5
test/visa/pcb1/normal/0490,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0490.JPG,,17,50,0,50,111,0.5
test/visa/pcb1/normal/0514,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0514.JPG,,21,50,0,50,111,0.5
test/visa/pcb1/normal/0518,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0518.JPG,,24,50,0,50,111,0.5
test/visa/pcb1/normal/0617,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0617.JPG,,4,50,0,50,111,0.5
test/visa/pcb1/normal/0621,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0621.JPG,,18,50,0,50,111,0.5
test/visa/pcb1/normal/0629,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0629.JPG,,30,50,0,50,111,0.5
test/visa/pcb1/normal/0631,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0631.JPG,,22,50,0,50,111,0.5
test/visa/pcb1/normal/0648,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0648.JPG,,15,50,0,50,111,0.5
test/visa/pcb1/normal/0654,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0654.JPG,,45,50,0,50,111,0.5
test/visa/pcb1/normal/0657,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0657.JPG,,32,50,0,50,111,0.5
test/visa/pcb1/normal/0684,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0684.JPG,,25,50,0,50,111,0.5
test/visa/pcb1/normal/0690,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0690.JPG,,9,50,0,50,111,0.5
test/visa/pcb1/normal/0705,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0705.JPG,,26,50,0,50,111,0.5
test/visa/pcb1/normal/0725,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0725.JPG,,40,50,0,50,111,0.5
test/visa/pcb1/normal/0735,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0735.JPG,,1,50,0,50,111,0.5
test/visa/pcb1/normal/0739,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0739.JPG,,33,50,0,50,111,0.5
test/visa/pcb1/normal/0751,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0751.JPG,,3,50,0,50,111,0.5
test/visa/pcb1/normal/0764,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0764.JPG,,2,50,0,50,111,0.5
test/visa/pcb1/normal/0796,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0796.JPG,,50,50,0,50,111,0.5
test/visa/pcb1/normal/0800,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0800.JPG,,11,50,0,50,111,0.5
test/visa/pcb1/normal/0804,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0804.JPG,,29,50,0,50,111,0.5
test/visa/pcb1/normal/0811,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0811.JPG,,8,50,0,50,111,0.5
test/visa/pcb1/normal/0844,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0844.JPG,,38,50,0,50,111,0.5
test/visa/pcb1/normal/0869,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0869.JPG,,35,50,0,50,111,0.5
test/visa/pcb1/normal/0900,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0900.JPG,,47,50,0,50,111,0.5
test/visa/pcb1/normal/0923,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0923.JPG,,42,50,0,50,111,0.5
test/visa/pcb1/normal/0940,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0940.JPG,,39,50,0,50,111,0.5
test/visa/pcb1/normal/0957,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0957.JPG,,43,50,0,50,111,0.5
test/visa/pcb1/normal/0964,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/0964.JPG,,37,50,0,50,111,0.5
test/visa/pcb1/normal/1000,visa,pcb1,normal,0,attack_train,pcb1/Data/Images/Normal/1000.JPG,,13,50,0,50,111,0.5
test/visa/pcb1/anomaly/000,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/000.JPG,pcb1/Data/Masks/Anomaly/000.png,30,50,0,50,111,0.5
test/visa/pcb1/anomaly/001,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/001.JPG,pcb1/Data/Masks/Anomaly/001.png,45,50,0,50,111,0.5
test/visa/pcb1/anomaly/002,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/002.JPG,pcb1/Data/Masks/Anomaly/002.png,11,50,0,50,111,0.5
test/visa/pcb1/anomaly/003,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/003.JPG,pcb1/Data/Masks/Anomaly/003.png,13,50,0,50,111,0.5
test/visa/pcb1/anomaly/004,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/004.JPG,pcb1/Data/Masks/Anomaly/004.png,40,50,0,50,111,0.5
test/visa/pcb1/anomaly/006,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/006.JPG,pcb1/Data/Masks/Anomaly/006.png,14,50,0,50,111,0.5
test/visa/pcb1/anomaly/007,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/007.JPG,pcb1/Data/Masks/Anomaly/007.png,33,50,0,50,111,0.5
test/visa/pcb1/anomaly/010,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/010.JPG,pcb1/Data/Masks/Anomaly/010.png,8,50,0,50,111,0.5
test/visa/pcb1/anomaly/011,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/011.JPG,pcb1/Data/Masks/Anomaly/011.png,20,50,0,50,111,0.5
test/visa/pcb1/anomaly/012,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/012.JPG,pcb1/Data/Masks/Anomaly/012.png,7,50,0,50,111,0.5
test/visa/pcb1/anomaly/014,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/014.JPG,pcb1/Data/Masks/Anomaly/014.png,10,50,0,50,111,0.5
test/visa/pcb1/anomaly/016,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/016.JPG,pcb1/Data/Masks/Anomaly/016.png,49,50,0,50,111,0.5
test/visa/pcb1/anomaly/018,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/018.JPG,pcb1/Data/Masks/Anomaly/018.png,22,50,0,50,111,0.5
test/visa/pcb1/anomaly/020,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/020.JPG,pcb1/Data/Masks/Anomaly/020.png,3,50,0,50,111,0.5
test/visa/pcb1/anomaly/024,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/024.JPG,pcb1/Data/Masks/Anomaly/024.png,32,50,0,50,111,0.5
test/visa/pcb1/anomaly/025,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/025.JPG,pcb1/Data/Masks/Anomaly/025.png,18,50,0,50,111,0.5
test/visa/pcb1/anomaly/029,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/029.JPG,pcb1/Data/Masks/Anomaly/029.png,36,50,0,50,111,0.5
test/visa/pcb1/anomaly/032,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/032.JPG,pcb1/Data/Masks/Anomaly/032.png,48,50,0,50,111,0.5
test/visa/pcb1/anomaly/037,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/037.JPG,pcb1/Data/Masks/Anomaly/037.png,4,50,0,50,111,0.5
test/visa/pcb1/anomaly/038,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/038.JPG,pcb1/Data/Masks/Anomaly/038.png,5,50,0,50,111,0.5
test/visa/pcb1/anomaly/039,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/039.JPG,pcb1/Data/Masks/Anomaly/039.png,21,50,0,50,111,0.5
test/visa/pcb1/anomaly/040,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/040.JPG,pcb1/Data/Masks/Anomaly/040.png,50,50,0,50,111,0.5
test/visa/pcb1/anomaly/042,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/042.JPG,pcb1/Data/Masks/Anomaly/042.png,15,50,0,50,111,0.5
test/visa/pcb1/anomaly/044,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/044.JPG,pcb1/Data/Masks/Anomaly/044.png,39,50,0,50,111,0.5
test/visa/pcb1/anomaly/049,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/049.JPG,pcb1/Data/Masks/Anomaly/049.png,16,50,0,50,111,0.5
test/visa/pcb1/anomaly/050,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/050.JPG,pcb1/Data/Masks/Anomaly/050.png,12,50,0,50,111,0.5
test/visa/pcb1/anomaly/052,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/052.JPG,pcb1/Data/Masks/Anomaly/052.png,23,50,0,50,111,0.5
test/visa/pcb1/anomaly/053,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/053.JPG,pcb1/Data/Masks/Anomaly/053.png,44,50,0,50,111,0.5
test/visa/pcb1/anomaly/056,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/056.JPG,pcb1/Data/Masks/Anomaly/056.png,2,50,0,50,111,0.5
test/visa/pcb1/anomaly/057,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/057.JPG,pcb1/Data/Masks/Anomaly/057.png,29,50,0,50,111,0.5
test/visa/pcb1/anomaly/058,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/058.JPG,pcb1/Data/Masks/Anomaly/058.png,9,50,0,50,111,0.5
test/visa/pcb1/anomaly/059,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/059.JPG,pcb1/Data/Masks/Anomaly/059.png,25,50,0,50,111,0.5
test/visa/pcb1/anomaly/060,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/060.JPG,pcb1/Data/Masks/Anomaly/060.png,17,50,0,50,111,0.5
test/visa/pcb1/anomaly/062,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/062.JPG,pcb1/Data/Masks/Anomaly/062.png,46,50,0,50,111,0.5
test/visa/pcb1/anomaly/063,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/063.JPG,pcb1/Data/Masks/Anomaly/063.png,42,50,0,50,111,0.5
test/visa/pcb1/anomaly/064,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/064.JPG,pcb1/Data/Masks/Anomaly/064.png,41,50,0,50,111,0.5
test/visa/pcb1/anomaly/065,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/065.JPG,pcb1/Data/Masks/Anomaly/065.png,24,50,0,50,111,0.5
test/visa/pcb1/anomaly/066,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/066.JPG,pcb1/Data/Masks/Anomaly/066.png,37,50,0,50,111,0.5
test/visa/pcb1/anomaly/068,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/068.JPG,pcb1/Data/Masks/Anomaly/068.png,31,50,0,50,111,0.5
test/visa/pcb1/anomaly/069,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/069.JPG,pcb1/Data/Masks/Anomaly/069.png,35,50,0,50,111,0.5
test/visa/pcb1/anomaly/070,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/070.JPG,pcb1/Data/Masks/Anomaly/070.png,19,50,0,50,111,0.5
test/visa/pcb1/anomaly/078,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/078.JPG,pcb1/Data/Masks/Anomaly/078.png,43,50,0,50,111,0.5
test/visa/pcb1/anomaly/079,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/079.JPG,pcb1/Data/Masks/Anomaly/079.png,1,50,0,50,111,0.5
test/visa/pcb1/anomaly/080,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/080.JPG,pcb1/Data/Masks/Anomaly/080.png,28,50,0,50,111,0.5
test/visa/pcb1/anomaly/083,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/083.JPG,pcb1/Data/Masks/Anomaly/083.png,34,50,0,50,111,0.5
test/visa/pcb1/anomaly/084,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/084.JPG,pcb1/Data/Masks/Anomaly/084.png,6,50,0,50,111,0.5
test/visa/pcb1/anomaly/091,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/091.JPG,pcb1/Data/Masks/Anomaly/091.png,26,50,0,50,111,0.5
test/visa/pcb1/anomaly/092,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/092.JPG,pcb1/Data/Masks/Anomaly/092.png,27,50,0,50,111,0.5
test/visa/pcb1/anomaly/093,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/093.JPG,pcb1/Data/Masks/Anomaly/093.png,47,50,0,50,111,0.5
test/visa/pcb1/anomaly/096,visa,pcb1,anomaly,1,attack_train,pcb1/Data/Images/Anomaly/096.JPG,pcb1/Data/Masks/Anomaly/096.png,38,50,0,50,111,0.5
test/visa/pcb2/normal/0026,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0026.JPG,,49,50,0,50,111,0.5
test/visa/pcb2/normal/0027,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0027.JPG,,15,50,0,50,111,0.5
test/visa/pcb2/normal/0046,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0046.JPG,,2,50,0,50,111,0.5
test/visa/pcb2/normal/0174,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0174.JPG,,26,50,0,50,111,0.5
test/visa/pcb2/normal/0187,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0187.JPG,,1,50,0,50,111,0.5
test/visa/pcb2/normal/0215,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0215.JPG,,10,50,0,50,111,0.5
test/visa/pcb2/normal/0237,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0237.JPG,,33,50,0,50,111,0.5
test/visa/pcb2/normal/0286,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0286.JPG,,21,50,0,50,111,0.5
test/visa/pcb2/normal/0297,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0297.JPG,,23,50,0,50,111,0.5
test/visa/pcb2/normal/0303,visa,pcb2,normal,0,attack_train,pcb2/Data/Images/Normal/0303.JPG,,17,50,0,50,111,0.5
